id,category,field,answer_type
6738d8948d9f3fdfc50c93f5,Math,集合論,exactMatch
6738ed5aafa76366534beaa8,Math,集合論,exactMatch
6738f23e851b80b033aa8636,Math,集合論,exactMatch
6738f778851b80b033aa8654,Math,論理学,multipleChoice
6738f823604ae090a02938fd,Math,集合,exactMatch
6738fd4b851b80b033aa866f,Math,集合、代数,exactMatch
67391a30af74773130b63bb2,Math,集合、順序論、位相,exactMatch
67391b1caf74773130b63bb6,Math,解析、物理数学,exactMatch
67392014a87cc4cf423a73e2,Math,集合論,exactMatch
6739374caf97ceab210adc21,Math,離散数学,exactMatch
673940404b79755e8fd591dc,Math,数論,exactMatch
6739479743b2a5ca5cf1a9dd,Math,数論,exactMatch
67394a709625ee6d891838e2,Math,幾何,exactMatch
673963bfc066d38d05efee80,Math,集合、順序数論,exactMatch
67396779f2c1f4ba83e0a0a2,Math,集合論,exactMatch
67396d5f529edfe3fe77e973,Math,集合,exactMatch
67397f0d8ad50d0410e30db4,Math,"解析, 幾何",exactMatch
6739a952fa7e2dea8ccd9bfe,Math,"幾何, 位相",exactMatch
6739bc57d0af09aab0acf895,Math,幾何、解析、離散数学,exactMatch
6739c2b970e297a5bb200fdb,Math,解析、代数,exactMatch
6739e06f5a81384176dd28cd,Math,微分幾何,multipleChoice
6739ec066a53385958bca5e8,Math,幾何,exactMatch
673a2f99b526858a94683ad1,Math,代数,multipleChoice
673a30e39b3ad7c9386b5da4,Math,集合論,exactMatch
673a31d0efec47c08d597095,Math,解析、幾何,exactMatch
673a36936a38861184e67871,Math,集合論,exactMatch
673a36b569a009bd25ec1a74,Math,解析、統計,exactMatch
673a3a5fefec47c08d59709c,Math,数論、組合せ論,exactMatch
673a3faaed02a359f6002a78,Math,解析、力学系,exactMatch
673a55796ecc0daf8f9b9f7d,Math,組合せ論、離散数学,exactMatch
673a5d4f6bd877b81c665adc,Math,代数,exactMatch
673a73d1addb9293360a5d07,Math,集合論,exactMatch
673a7987334115f5123f9c64,Math,集合,exactMatch
673a7c5661b5d6a8453b191b,Math,集合,exactMatch
673a85e1551b8b9cc471012d,Math,数論,exactMatch
673a8ff77acc7cdc8c824b62,Math,数論,exactMatch
673aa3536b5c65098f208d6f,Math,解析、数論,exactMatch
673ab3fac0726c7f6713bf35,Math,解析、数論,exactMatch
673ab9f26b5c65098f208d90,Math,組合せ論,exactMatch
673abc341e7de1db582067ae,Math,代数,exactMatch
673ac0ef3792ac12ad54f599,Math,グラフ理論,exactMatch
673af80a3022b9e17f89d1c5,Math,位相数学,exactMatch
673b026a4fa2c1cad72e2e28,Math,解析、代数,multipleChoice
673b0fb5fa1e03dfc8513c37,Math,圏論,multipleChoice
673b192f331c2eeff8631ccf,Math,数論,exactMatch
673b198c2e9d1d0e28ee75ca,Math,位相数学,exactMatch
673b2e9f614800adcd937382,Math,解析、確率・統計,exactMatch
673b50769ff1dae6f5b8b65d,Math,解析、幾何,multipleChoice
673b5fdff0294e2cbdb5bebb,Math,代数、解析,exactMatch
673b631505be2302d4445ece,Math,数論、代数幾何,exactMatch
673b6aa505be2302d4445ed4,Math,圏論,exactMatch
673b6ef1430f8b6e47a67760,Math,圏論,exactMatch
673b7ee0b22ebd24e26d4ece,Math,数論、代数,exactMatch
673b9beb869b2bf69018d130,Math,数論,exactMatch
673c0453bd7e341f9a3f1ac1,Math,幾何,exactMatch
673c138655928a6b1b360ada,Math,集合論、順序論,multipleChoice
673c35290057acd3008e630b,Math,代数、数論,multipleChoice
673cbc315c871b3f9e026cf8,Math,数理論理学,exactMatch
673ce6500bf8b23a52510a18,Math,"解析, 線形代数",exactMatch
673ce9cde1efe52b26e2bbc8,Math,数論、解析,exactMatch
673d04026d3e62d37824922e,Math,論理学、組合せ論,exactMatch
673d70ca1b7b41a118b4b786,Math,幾何,exactMatch
673db2b5cafd05346e5ea4b8,Math,集合、代数,exactMatch
673e64979c1787f33fd0b983,Math,確率、離散数学,exactMatch
673e66f59f77eeca0292a3b8,Math,"離散数学, 幾何",multipleChoice
673e9bb58e7609d034b4ec54,Math,"集合, 数論, 離散数学",exactMatch
673f1225fa344b6af55a5c60,Math,解析、数論、離散数学,exactMatch
673f8934ccb23d2ccc360e4e,Math,数論、グラフ理論、解析学,exactMatch
673fb49e9c9d0a5bc88bf8be,Math,グラフ理論,exactMatch
67400254c0ce9147b46fadfb,Math,集合論、位相数学,exactMatch
67407476202fdf7a5b5c6cc1,Math,解析、確率統計,exactMatch
6740dcfff2fec88c6301d048,Math,集合論,exactMatch
6740f12881d5bb0710804155,Math,組合せ論、ゲーム理論,exactMatch
6741218b9b244ee15c8f6db4,Math,"幾何, 解析",exactMatch
67415d78b7835cb0473d6cad,Math,離散数学、数列,exactMatch
67418f4d1cf0c9eba73432cc,Math,論理学、離散数学,exactMatch
674242f5949299fb3aa1f179,Math,確率論、解析学、数論,exactMatch
674268ee74c0719a829dfbb1,Math,集合論,exactMatch
6742b72d714118dd43c25d12,Math,集合論,exactMatch
6742f485e9256150e88912f1,Math,離散数学,exactMatch
67435ecfa59a37c4a0f5d579,Math,集合論,multipleChoice
674362ab6b7aa212dfb90595,Math,ゲーム理論、解析,exactMatch
674365a2b5d4e34a242899c5,Math,集合論、位相数学,multipleChoice
674490c88354817cce712062,Math,組合せ最適化、整数計画法、離散数学,exactMatch
6744b7401a3cd63bff1b0a06,Math,"集合, 数理論理学, 数論",exactMatch
6744e0c28bc949975d41b7d6,Math,"集合, 数理論理学",multipleChoice
67458d2109d194da0dfd7cef,Math,"解析, 線形代数",exactMatch
67466b3e9f0add5aaf50aa8a,Math,グラフ理論,multipleChoice
6746ee2219da4bb05e9d6b99,Math,"集合, 数論",exactMatch
6747c521a7e2f8061effd365,Math,"解析, 微分方程式, 数値解析",exactMatch
6747cbf864654c38936cf259,Math,解析、線形代数、制御理論,exactMatch
6747da64aa7f6182ef02efae,Math,解析、線形代数、関数解析,exactMatch
6747df97a3299f69eec20468,Math,解析、微分方程式,exactMatch
6747e0eaaa7f6182ef02efb4,Math,解析、関数解析、微分方程式,exactMatch
674818a0d2dbfbb2e99bd257,Math,組合せ論、数論、解析,exactMatch
67483a7928f6e886b0c6be8b,Math,組合せ論、群論、グラフ理論,exactMatch
67486cd4501c568127ed52d4,Math,解析、微分方程式,exactMatch
674a650c76449d2a51ff59c2,Math,組合せ論、ゲーム理論,exactMatch
674d5d4980a9a6adc4f86bc6,Math,組合せ論、数論,exactMatch
674e42d989359519111517cc,Math,"代数, 数論",exactMatch
674f23d73cc400e10645fbe3,Math,離散数学、グラフ理論,exactMatch
6751f20ce29b1066aee7cb15,Math,離散数学、数論,exactMatch
67526499b42d785cf1cb1025,Math,代数、数論,exactMatch
67527ef6de72021d846a7a75,Math,解析、統計,exactMatch
6754baec618d187bb3362936,Math,離散数学、幾何学,exactMatch
6755d8a01c505b5224374708,Math,統計学,exactMatch
6755fda923557a5b73ff1fd5,Math,"解析, 微分方程式",exactMatch
67ae17cf1509e1d55b4a0eec,Math,幾何,exactMatch
67c9a321f82a928bdecec2a5,Math,離散数学、グラフ理論,exactMatch
67578debd068d05e5346d4ee,Math,数論、離散数学,exactMatch
675853c6101f66905f003073,Math,"幾何,離散数学。",exactMatch
675b894146d55c2ffdebd8f5,Math,"数論, 解析学",exactMatch
675bbe800b4a17d6e810b318,Math,組合せ論、数論,exactMatch
675c59781c9f7fa841e9aca6,Math,確率・統計、解析,exactMatch
675d67cd46f526ea086d3510,Math,解析、微分方程式,exactMatch
675d7b901ded33d59eb2c94f,Math,幾何,exactMatch
675e0f20488645c4ed8af30b,Math,離散数学、計算理論,exactMatch
675ef5df23d39f499ea5e87a,Math,離散数学、組合せ論,exactMatch
6761a307c12ca815b1c97374,Math,確率・統計,exactMatch
6761b89b9d9d4287c0969029,Math,解析、確率・統計、線形代数,exactMatch
6762254cb0a8d2db5d77e5d1,Math,解析、微分方程式、線形代数,exactMatch
67643038c1cda8ef39debd4b,Math,"幾何, 拘束トポロジー",exactMatch
6769bcbdc2358745fedc9086,Math,解析、確率・統計,exactMatch
6769bce8a4435c3c69035510,Math,解析、確率・統計、線形代数,exactMatch
676b5d9ef4feb105f601d808,Math,代数、数論,exactMatch
676d4db9cd83de685f85ed01,Math,幾何、解析,exactMatch
676d5438cd83de685f85ed0e,Math,組合せ論、表現論、行列理論,exactMatch
676d5eab75870eef1bf0f9bf,Math,組合せ論、数論、代数,exactMatch
676d66a775870eef1bf0f9ce,Math,"計算理論, 代数",exactMatch
676df4158b07cdbcd761e9f2,Math,代数、組合せ数学,exactMatch
676e9656e3e0846ee73dbf9d,Math,"幾何, 解析",exactMatch
67709ba48b0ca9dcee5572b8,Math,群論、表現論、数論,exactMatch
6771857cb5c33d92de2a4bb4,Math,"代数, 数論",exactMatch
677592d4f11304575d7b6fe9,Math,"解析, 微分方程式, 数値解析",exactMatch
6775acff518cb15c3772295e,Math,線形代数,exactMatch
677609438253c248a60436cb,Math,解析、線形代数、確率・統計,exactMatch
6778491dcbd83450e1018208,Math,"解析, 集合, 幾何",exactMatch
6778bdd88f6679541aac6b6a,Math,"幾何, 群論",exactMatch
677940d11be12d785a89f486,Math,解析、微分方程式,exactMatch
677b87f0a0514619221df8c6,Math,解析、線形代数、微分幾何,exactMatch
677b991a7304702305835cd6,Math,解析、確率、線形代数,exactMatch
677bd8f5247a21d7a948db6c,Math,"線形代数, 解析, 行列理論",exactMatch
677e6a6841ef4b6937c21b7c,Math,確率論、離散数学、線形代数,exactMatch
678276f1cedb95b84a19cb31,Math,解析、微分方程式,exactMatch
678591c5156d7fb9f7cd171a,Math,"代数, グラフ理論, カテゴリ理論",exactMatch
67884c06637d9e8c9d4e5ea4,Math,確率論、解析,exactMatch
67887461021f084e2418aeaa,Math,解析,exactMatch
674300b3d5209073dd13ec2a,Math,群論,exactMatch
6725738b6db8d9379bdf1b69,Math,解析、代数,exactMatch
6723bea21dd204907be142ee,Math,解析、微分方程式、数値解析,exactMatch
6709d59a03c4fbe8446679d9,Math,幾何、確率、解析,exactMatch
6722c3ce8e469fbdb3ba6a6e,Math,解析、線形代数、特殊関数,exactMatch
672546cf046774791d0f1a3a,Math,解析、微分方程式、積分方程式、最適化,exactMatch
6741cd528fdc6e38bd2d343d,Math,代数、グラフ理論、線形代数,exactMatch
6730a9be58ef965949f1faa4,Math,解析、代数、幾何,exactMatch
672f7ddd281b45ba7e99346d,Math,解析、代数,exactMatch
670aa04552fd04a61d8f4fa8,Math,離散数学、計算理論,exactMatch
6776ffa855710e45669a4481,Math,解析、量子力学,exactMatch
673dda11d3981c54a42874ef,Math,代数、幾何、解析、集合,exactMatch
66eb5e0edac136580220ff38,Math,解析、力学,exactMatch
67350237b7aab4044ebf52ca,Math,解析、微分方程式,exactMatch
670c447dd0306cd3ba94b47a,Math,確率・統計,exactMatch
672286b45e3a74191871c1dc,Math,線形代数、幾何、解析,exactMatch
677bcc2af80fce832e66a075,Math,解析、数列と級数、離散数学,exactMatch
670ae3ecdbf9e3cf437887bc,Math,離散数学、計算理論,exactMatch
672fcc697ec08f05b004335c,Math,解析、代数、複素解析,exactMatch
67325d2d189b1ffa84c76d55,Math,解析、力学、特殊関数,exactMatch
6734b2fec14270a5b42323f5,Math,"解析, 数学物理, 非線形偏微分方程式, 分数微積分",exactMatch
66eae8d9afe364e4f477b76f,Math,解析,exactMatch
66eae5c971adc8ff57780329,Math,解析、線形代数、幾何,exactMatch
6723f0166f89b8c177612dd7,Math,解析、微分方程式、特殊関数、数値解析、分数微積分,exactMatch
66eb4602d4b21d010e93bbb9,Math,解析,exactMatch
6720bc27c749322fd52d6cc1,Math,線形代数,exactMatch
67339e9c25c864e84bf1a351,Math,"解析, 微分方程式",exactMatch
66eb352ee3d7202c6880626e,Math,解析、複素解析,exactMatch
67099385b2f0355476ec30de,Math,離散数学、計算理論,exactMatch
67345cb7fe6cc0ffd493d6fe,Math,解析、偏微分方程式、非線形解析,exactMatch
6717a000d1f6e4b18387d6c8,Math,集合、離散数学,exactMatch
672218b79933312b4b187805,Math,"線形代数, フラクタル幾何, 数値解析",exactMatch
66e88728ba7d8bc0d5806f3a,Biology/Medicine,遺伝、バイオインフォマティクス,multipleChoice
66e8add1650a03361a14c6f8,Biology/Medicine,遺伝,exactMatch
66e8ccc4089d1e34c84c76c0,Biology/Medicine,免疫学、遺伝学,exactMatch
66e8db4fe1e483c59165a247,Biology/Medicine,生化学、構造生物学,multipleChoice
66e8f69b1440516dd6ab54da,Biology/Medicine,遺伝学,exactMatch
66e991ec2dad0e536fb92ece,Biology/Medicine,整形外科、神経学、臨床医学,multipleChoice
66ea1dd348eb93c2aef1c735,Biology/Medicine,遺伝学、進化生物学,multipleChoice
66ea29ab7131229007ccbd9d,Biology/Medicine,遺伝学,multipleChoice
66ea4881b7291c80d7f10f9d,Biology/Medicine,腎臓病学、病理学,multipleChoice
66eac1d4124e580e615a27dc,Biology/Medicine,細胞生物学、寄生虫学,multipleChoice
66eb36fbb38dbcd7910ceafc,Biology/Medicine,微生物学、代謝生化学,exactMatch
66ecfd03e7478ca5fcbb7495,Biology/Medicine,遺伝学,exactMatch
66edc60801af2a724035ad4b,Biology/Medicine,遺伝学、生理学,multipleChoice
66edd3dc1ee489494038d9eb,Biology/Medicine,血管医学、循環器学,multipleChoice
66ee0b4d95cd6c1ce2259e50,Biology/Medicine,動物生理学、聴覚生理学,multipleChoice
66ee158c5db68805b7d3d27b,Biology/Medicine,生態学、進化生物学,multipleChoice
66ee93ba02314f06feb186cf,Biology/Medicine,免疫学、細胞工学,multipleChoice
66ef2a1b8829dedb61d5627a,Biology/Medicine,免疫学、病理学,exactMatch
66ef3de8b8a1ba6e0ba23498,Biology/Medicine,進化生物学、系統学,multipleChoice
66ef5d6513bb3ffb31829b6f,Biology/Medicine,進化生物学、分類学,multipleChoice
66efa01e327e4a95dc760d01,Biology/Medicine,疫学、環境生物学,multipleChoice
66f052e814be84cc1edd3fbd,Biology/Medicine,生態学、進化生物学,exactMatch
66f0dab31f3d7fb98443ad69,Biology/Medicine,生態学、進化生物学,exactMatch
66f0f4efd23ed0ac5f43b25f,Biology/Medicine,生態学、植物生理学、遺伝学,multipleChoice
66f1b5cec75c3ece07124859,Biology/Medicine,分類学、生態学,exactMatch
66f31140cdc5dafd297e9b5a,Biology/Medicine,ゲノミクス、分子生物学,multipleChoice
66f3117acff7b10052fe1e3d,Biology/Medicine,分子生物学、遺伝学,exactMatch
66f3380c96e593d9e020e96d,Biology/Medicine,分子生物学、診断学,exactMatch
66f57a7e9f9308128679f668,Biology/Medicine,行動生物学、神経科学,multipleChoice
66f6743f2db0dfd3e0b594e7,Biology/Medicine,神経科学,exactMatch
66f77487fb10531253ee7842,Biology/Medicine,生化学,multipleChoice
66f83aed0d92e99048a4ae9d,Biology/Medicine,生化学、発生生物学,multipleChoice
66f88d96e4deeaf4670af95d,Biology/Medicine,分類学、昆虫学,multipleChoice
66f986e852b9d5843203d342,Biology/Medicine,分類学,exactMatch
66f9a8a4e613d5c62b6c0d22,Biology/Medicine,生態学、昆虫学、光学生物学,multipleChoice
66f9b34f57eb54e8772c53a7,Biology/Medicine,生態学,exactMatch
66faccfb44cb2f3b0e1be0ff,Biology/Medicine,生態学,multipleChoice
66fc1cc8c935ad838247482b,Biology/Medicine,分類学、生態学,exactMatch
66fc2b7dbdebe91c66389e50,Biology/Medicine,生理学、救急医学,exactMatch
66fc2bf8b7405dff90941948,Biology/Medicine,心臓病学、診断学,multipleChoice
66fc2df0b72463921f6c40f2,Biology/Medicine,分子生物学、タンパク質工学,exactMatch
66fc43322198db684765b90a,Biology/Medicine,神経科学、分子生物学、病理学,exactMatch
66fc5e611f5f3f3b48ae9566,Biology/Medicine,神経科学、炎症生物学、放射線医学,multipleChoice
66fc7aff818e0b579ee95856,Biology/Medicine,動物行動学、農業生態学,multipleChoice
66fc7efd5b5cf30b0e009669,Biology/Medicine,エピジェネティクス、遺伝子発現解析,exactMatch
66fc89ce455038a48ed359e4,Biology/Medicine,理論生物学,multipleChoice
66fc8b271d39fbf6d8bcdd0c,Biology/Medicine,遺伝学、腫瘍学,exactMatch
66fcde117e54294eb4a8fbba,Biology/Medicine,細胞生物学、組織工学,multipleChoice
66fce79d5dc8a9560304265b,Biology/Medicine,薬剤学、神経学,exactMatch
66fcf81e8a146dd80cfb2296,Biology/Medicine,感染症学、抗生物質耐性,multipleChoice
66fd60ea6be05c0b608861d5,Biology/Medicine,免疫学、バイオインフォマティクス,exactMatch
66fda7a057cea4445778e88a,Biology/Medicine,進化生物学、遺伝学,multipleChoice
66fdaf20d1e0bb15b8fc1eb6,Biology/Medicine,微生物学、統計学,multipleChoice
66fdecea0cc5d4963e81bb93,Biology/Medicine,遺伝学、エピジェネティクス、生物統計学,exactMatch
66fded1fbc6d46a25c41ee8d,Biology/Medicine,リウマチ学、感染症学,multipleChoice
66fe596c0eeb4521791d31ef,Biology/Medicine,免疫学、分子生物学,multipleChoice
66fecc707183fdf40d11cb48,Biology/Medicine,分子生物学、神経科学,exactMatch
66fee6c39e4f456a6d2941b5,Biology/Medicine,薬剤学、医薬品化学,exactMatch
66fefa971ca108e6e888e9a1,Biology/Medicine,免疫学、細胞療法,exactMatch
66ff063787bfb80443d02df6,Biology/Medicine,免疫学,multipleChoice
66ff1bba3046dadaa8fd8a15,Biology/Medicine,免疫学,exactMatch
670010ff77983eff561814b2,Biology/Medicine,分子生物学、薬学,multipleChoice
670013827794cc36bc974f27,Biology/Medicine,免疫学,multipleChoice
67008f17fc2c0a4040f1d352,Biology/Medicine,生態学、画像解析、機械学習,multipleChoice
670097e2d8f693f97c36c13f,Biology/Medicine,生態学,exactMatch
6700ab4bfa64315ed5204e4d,Biology/Medicine,生態学、光生物学,exactMatch
6701638aed23f06e44f0e6b8,Biology/Medicine,生態学、動物行動学,exactMatch
67018145e8c125b41caa9ee3,Biology/Medicine,遺伝学,multipleChoice
6701c3cb38b706939b30cb0b,Biology/Medicine,薬剤学,exactMatch
6701ca6bb773dec162bde23c,Biology/Medicine,神経科学、システム生物学,exactMatch
6701d869aee3881b852d40a0,Biology/Medicine,神経科学、生物物理学,exactMatch
6701de16d9e4cd1aa812414b,Biology/Medicine,微生物学、細菌学,multipleChoice
6702b8bebb1c7fc12ef340a6,Biology/Medicine,進化生物学、動物行動学,multipleChoice
6704486baf0a436d92c65161,Biology/Medicine,薬物療法学、臨床薬学、循環器学,exactMatch
6706f8e219290a54d9b5b56e,Biology/Medicine,プロテオミクス、分子生物学,multipleChoice
67083574e919041d86ac83d0,Biology/Medicine,植物生物学、発生生物学,exactMatch
67083d00236665f36be9e56c,Biology/Medicine,植物分類学、植物形態学,exactMatch
670c23124d86f843dc5efa7e,Biology/Medicine,遺伝学、統計遺伝学,multipleChoice
670c775842b25f65425c86c2,Biology/Medicine,皮膚科学、腫瘍学、形成外科学,multipleChoice
670c83ba4aece479236947cb,Biology/Medicine,神経学、整形外科学、リハビリテーション医学,multipleChoice
670d5ce6d57c80b4d4090cb4,Biology/Medicine,遺伝学、ゲノム編集,multipleChoice
670d933ad54037c51abbe3ca,Biology/Medicine,神経科学、数理生物学,exactMatch
670e5c2720bb63b6da63b879,Biology/Medicine,生物物理学、核酸化学,multipleChoice
670ebf7239f1dc9b447a9143,Biology/Medicine,神経科学、脳イメージング,multipleChoice
670f00dc79750a6c73259f4d,Biology/Medicine,微生物学,multipleChoice
670f289fb671096a201efee4,Biology/Medicine,酵素学,multipleChoice
670f3cc6df04c6b73aa7b5df,Biology/Medicine,代謝生化学,exactMatch
670f4501dfe615f3d2f7436e,Biology/Medicine,代謝生化学,exactMatch
670f511063b765ce8edde772,Biology/Medicine,生化学,exactMatch
6710017a946969cdfd9a302c,Biology/Medicine,遺伝学,exactMatch
6710b2cbd1af6b4823c090d4,Biology/Medicine,環境毒性学、疫学,exactMatch
6711eb4e1c08a07a8d243847,Biology/Medicine,遺伝学,exactMatch
6712787d0d05bc73fc008dfe,Biology/Medicine,疫学,exactMatch
67155ca2675b57d8bbc9144d,Biology/Medicine,タンパク質工学、分子生物学,multipleChoice
6715a9a5b3287d3dd4db03cd,Biology/Medicine,環境毒性学、生物蓄積学,exactMatch
671689ae68b8747c96268936,Biology/Medicine,微生物学,exactMatch
6716e28929a01505aba1ddb5,Biology/Medicine,分子生物学、タンパク質化学,multipleChoice
6716e894e9b87625209506ca,Biology/Medicine,微生物学、感染症学、分子生物学,multipleChoice
67180400ff1b830a3dd7e9bd,Biology/Medicine,分子生物学、糖化学,exactMatch
6719e946a81614142be02bec,Biology/Medicine,環境毒性学、地下水汚染モデル、化学物質の拡散解析,exactMatch
671a947c9deaf77048dcc8b7,Biology/Medicine,遺伝学、発生生物学,multipleChoice
671aa91f6a8e7c23ccbf902b,Biology/Medicine,薬理学、臨床薬学、病態生理学,exactMatch
671ab94ffad7ae30b89eff8f,Biology/Medicine,毒性学、薬理学、内分泌学,multipleChoice
671abddb40e08981d8fd796a,Biology/Medicine,薬理学、内科医学,multipleChoice
671ac641136758472327f851,Biology/Medicine,植物生物学、分子生物学,multipleChoice
671ad72c9fdc33c08a784b3a,Biology/Medicine,遺伝学、ゲノム生物学,multipleChoice
671adbf8439b8a0eaec180d3,Biology/Medicine,免疫学、呼吸器学、職業医学,exactMatch
671ae258d2ea402783696a9f,Biology/Medicine,免疫学、腎臓学、感染症学,exactMatch
671bea6afd01315eb4f1c376,Biology/Medicine,昆虫生理学、植物-昆虫相互作用、生化学,multipleChoice
671bef23b55b44cbffbf0972,Biology/Medicine,生理学、疼痛研究,exactMatch
671c6d6392388142386728ee,Biology/Medicine,微生物学、品質管理,exactMatch
671cbba2784e3ba406eefb34,Biology/Medicine,救急医学、腎臓学,multipleChoice
671d42b4a2d3581545c21fec,Biology/Medicine,分子生物学,multipleChoice
671da0bbbb27b8f41a423e7c,Biology/Medicine,構造生物学,exactMatch
671dacdd355c956ce7de5aa5,Biology/Medicine,医薬品化学,exactMatch
671dd6cd91a438f6811f5108,Biology/Medicine,遺伝,multipleChoice
671dea179a50e5f7394157de,Biology/Medicine,遺伝、呼吸器学、消化器学,multipleChoice
671f083dc8da11076ce9960e,Biology/Medicine,生態学、機械学習,multipleChoice
671f09d6d0f22fd6e50482eb,Biology/Medicine,生態学、動物行動学,multipleChoice
671f0c2578ab3005e439aeba,Biology/Medicine,生態学、動物行動学,multipleChoice
671f0dfd5a31c38041aa96a1,Biology/Medicine,分類学、動物行動学,exactMatch
671f20c0e38f776acdad8a7d,Biology/Medicine,分類学、動物生態学,exactMatch
671f23ab12f081da543ed684,Biology/Medicine,生態学、植物生物学,multipleChoice
671f2a3b6b0783bbe0457f38,Biology/Medicine,生態学,exactMatch
671f2b0ee38f776acdad8aa1,Biology/Medicine,生態学,multipleChoice
671f2c7debcbc34ccb44613b,Biology/Medicine,生態学,multipleChoice
671f2d69e38f776acdad8aa2,Biology/Medicine,生態学,exactMatch
671f2ef26e387421216121c3,Biology/Medicine,生態学,exactMatch
671f3099aba024667b883603,Biology/Medicine,生態学,multipleChoice
671f3210e38f776acdad8aab,Biology/Medicine,生態学,exactMatch
671f34ddd50b0306ddc17a41,Biology/Medicine,臨床医学、消化器学,multipleChoice
671f39dcd579cf064f22d3c1,Biology/Medicine,生態学、化学生態学,multipleChoice
671f40348b7ca154256661c6,Biology/Medicine,生態学、侵入生物学,multipleChoice
671f584591addf76ff2eb254,Biology/Medicine,病理学、感染症学,exactMatch
671f5ef82709f18025c61f15,Biology/Medicine,病理学、感染症学,exactMatch
671ffad8e46fcc9dbd54ce6e,Biology/Medicine,免疫学、細胞生物学、分子生物学,multipleChoice
67202822dbc5086c0bdd4e1c,Biology/Medicine,生理学、環境生物学,multipleChoice
6720fcd2198910fd26b01218,Biology/Medicine,系統学、進化生物学,multipleChoice
6721408e0d97cabdbfa0ace9,Biology/Medicine,微生物学、薬剤耐性、進化生物学,multipleChoice
67216d4134cd9a7f210d4100,Biology/Medicine,解剖学、循環器学,exactMatch
672179e4c8cc0ac89395e8d0,Biology/Medicine,神経科学、薬理学,multipleChoice
67222f190f0526aefdf441fd,Biology/Medicine,遺伝学、神経科学、薬理学,multipleChoice
67223ac0ca7acfa01f38c284,Biology/Medicine,疫学、心血管医学、薬物療法,exactMatch
6722618ae686ef917a142d81,Biology/Medicine,精神医学、内分泌学、薬理学,exactMatch
6722b01f7f84054950978f69,Biology/Medicine,分子生物学,exactMatch
6722b1f9f3a489ee08117730,Biology/Medicine,化学生物学、分子生物学,multipleChoice
6722c0ddd60ad77b5374fdc9,Biology/Medicine,海洋生物学、環境科学、行動生物学,multipleChoice
672378554b5264ad52901028,Biology/Medicine,生態学、微生物学、免疫学,multipleChoice
67238cd54b5264ad52901059,Biology/Medicine,分子生物学、構造生物学,multipleChoice
6723a1419293b01661360a94,Biology/Medicine,歯科医学、内分泌学、外傷医学,exactMatch
6723ba00339572beba8f91b2,Biology/Medicine,腫瘍学、内分泌学、画像診断,multipleChoice
6723f54dcd09615a3afc3d10,Biology/Medicine,分子生物学、構造生物学,exactMatch
6723fc382a5a297be25c2d79,Biology/Medicine,神経学、解剖学,multipleChoice
672403a54850f72c4c930d47,Biology/Medicine,分子生物学、遺伝学,multipleChoice
672403fa5461772b24b2e651,Biology/Medicine,遺伝学,multipleChoice
672407521f51862e37d75208,Biology/Medicine,心臓病学、薬理学,multipleChoice
67240e5586f4c71a70e0b498,Biology/Medicine,心臓病学、呼吸器学、外科学,multipleChoice
67240e5786f4c71a70e0b499,Biology/Medicine,遺伝学、分子生物学,multipleChoice
6724102248afc025aa35bce8,Biology/Medicine,遺伝学,multipleChoice
6724109dab2b4ea54da1ad90,Biology/Medicine,遺伝学,multipleChoice
6724134c03192a89cb2296c0,Biology/Medicine,遺伝学,multipleChoice
672416e85247738dfbb432fa,Biology/Medicine,遺伝学,multipleChoice
67241711454d2eee0ceef767,Biology/Medicine,遺伝学,multipleChoice
67241750cf2f76f66b81fe10,Biology/Medicine,遺伝学,multipleChoice
67241990a1bd6b06dafb7052,Biology/Medicine,遺伝学,multipleChoice
67241cbe9909a95d1bf7aa00,Biology/Medicine,精神医学、薬物依存症学,multipleChoice
6724217c9909a95d1bf7aa1c,Biology/Medicine,公衆衛生学、薬理学,multipleChoice
672424af1bf467697c4c699f,Biology/Medicine,薬理学、疼痛管理、精神医学,multipleChoice
67242f1f911674ab1b5d904b,Biology/Medicine,薬理学、臨床薬学,multipleChoice
672455ce7a14971607e3d9f0,Biology/Medicine,薬理学、免疫学、炎症学,multipleChoice
67249fe6d917564737255342,Biology/Medicine,栄養学、薬理学、臨床医学,exactMatch
6724a088d917564737255346,Biology/Medicine,微生物学、臨床検査学,multipleChoice
6724db7012a8d5ea6a619372,Biology/Medicine,分子生物学、発生生物学,multipleChoice
6724ff2892419e4380b56880,Biology/Medicine,ゲノム解析、薬剤耐性研究,multipleChoice
6724ffb21d07f0962c8993cf,Biology/Medicine,生化学、細胞生物学,multipleChoice
672500151d07f0962c8993d7,Biology/Medicine,分子生物学、遺伝学,multipleChoice
672507e82cc2a1349f1ffaf1,Biology/Medicine,遺伝学,multipleChoice
67253c33ad98e94b47ea3477,Biology/Medicine,腫瘍学、循環器学,multipleChoice
67254a56046774791d0f1a41,Biology/Medicine,循環器学,multipleChoice
672555acc27a6276611a3005,Biology/Medicine,循環器学,multipleChoice
67255df04c0e045943574e41,Biology/Medicine,遺伝学,multipleChoice
672562d698350d726c7c9463,Biology/Medicine,神経科学、病理学,exactMatch
67256b14ac4f9591b137e180,Biology/Medicine,遺伝学,multipleChoice
67256db1afb4a043e613c929,Biology/Medicine,遺伝学,multipleChoice
67256e36e5e6cc87293fc3f0,Biology/Medicine,遺伝学、微生物学,multipleChoice
